numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07577;20240102090000;101860;10;0;260;0.600000;276.950000;276.850000;99;16490;0;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-40;mq;mq;mq;mq;276.150000;mq;mq;1.100000;2.800000;-10;1;0.000000;mq;mq;0.200000;1.800000;2.000000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240102090000;mq;120;1;30;0.500000;273.350000;268.550000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91700;92500;804;200;mq;271.350000;mq;279.950000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240102090000;101270;-130;5;80;1.700000;280.550000;277.850000;83;60000;0;mq;mq;100;8;4440;mq;mq;mq;100550;mq;mq;-700;mq;mq;mq;mq;279.550000;mq;mq;2.500000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;4440;8;mq;5220;mq;mq;mq;mq;mq;mq;
07621;20240102090000;101380;-120;6;10;1.300000;281.350000;277.550000;77;20000;0;mq;mq;100;8;3960;mq;mq;mq;97030;mq;mq;-610;mq;mq;mq;mq;273.750000;mq;mq;1.800000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;3960;4;mq;5220;8;mq;6000;mq;mq;mq;
07627;20240102090000;101520;-50;8;110;2.000000;281.450000;275.250000;65;20000;0;mq;mq;100;8;3360;mq;mq;mq;96570;mq;mq;-540;mq;mq;mq;mq;277.550000;mq;mq;4.700000;6.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;3360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20240102090000;101570;-30;5;170;1.300000;279.050000;276.750000;85;38110;0;mq;mq;100;1;250;mq;mq;mq;99730;mq;mq;-450;mq;mq;mq;mq;274.850000;mq;mq;2.400000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;270;8;mq;3480;mq;mq;mq;mq;mq;mq;
07643;20240102090000;101830;50;2;20;3.600000;279.950000;277.250000;83;28000;0;mq;mq;100;mq;450;mq;mq;mq;101730;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240102090000;101880;70;1;150;1.300000;280.250000;278.050000;86;31610;0;mq;mq;100;3;1250;mq;mq;mq;101490;mq;mq;50;mq;mq;mq;mq;273.250000;mq;mq;1.900000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1110;8;mq;2700;mq;mq;mq;mq;mq;mq;
07661;20240102090000;mq;mq;mq;300;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.700000;4.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240102090000;101670;60;0;320;6.300000;280.650000;273.150000;59;50000;2;2;2;100;4;mq;30;27;12;101350;mq;mq;300;mq;mq;mq;mq;277.450000;mq;mq;8.300000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;4000;2;3;5500;8;0;6500;mq;mq;mq;
07747;20240102090000;101740;50;3;30;0.800000;280.050000;275.950000;75;58670;0;mq;mq;75;6;4380;mq;mq;mq;101200;mq;mq;-240;mq;mq;mq;mq;275.950000;mq;mq;1.500000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4380;6;mq;5580;mq;mq;mq;mq;mq;mq;
07761;20240102090000;102140;150;3;50;1.600000;283.050000;280.250000;83;58360;0;mq;mq;mq;3;1250;mq;mq;mq;102030;mq;mq;410;mq;mq;mq;mq;275.850000;mq;mq;2.400000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1110;3;mq;1440;mq;mq;mq;mq;mq;mq;
07790;20240102090000;101900;140;3;230;1.800000;284.050000;275.850000;57;23530;0;mq;mq;mq;2;6720;mq;mq;mq;101750;mq;mq;500;mq;mq;mq;mq;277.750000;mq;mq;2.900000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;6720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20240102090000;100990;100;8;280;4.700000;305.850000;299.150000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;-60;mq;298.750000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;12.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240102090000;100900;60;8;270;5.700000;304.750000;299.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;-60;mq;299.650000;mq;304.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;15.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240102090000;100900;20;0;160;9.700000;303.050000;297.450000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;330;mq;298.450000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240102090000;100880;160;8;10;7.000000;305.550000;299.150000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;-230;mq;300.350000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240102090000;100940;-200;8;260;1.600000;302.050000;296.450000;72;60000;0;mq;mq;90;7;1750;mq;mq;mq;100790;mq;mq;-270;mq;mq;mq;mq;mq;mq;mq;2.300000;5.500000;-10;mq;mq;mq;mq;0.000000;4.600000;14.300000;18.300000;20.300000;mq;mq;mq;mq;5;mq;1980;6;mq;2340;7;mq;3120;mq;mq;mq;
61996;20240102090000;101200;40;6;300;7.400000;294.050000;289.250000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;-470;mq;287.050000;mq;294.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240102090000;99050;0;0;250;20.900000;281.950000;277.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97320;mq;mq;-910;mq;276.750000;mq;283.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.400000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240102090000;98220;0;0;310;14.400000;280.350000;273.750000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97860;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;21.600000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240102090000;100980;-130;8;280;9.500000;305.150000;297.750000;65;20000;0;mq;mq;mq;1;30;mq;mq;mq;100900;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;13.400000;14.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20240102090000;101070;90;2;300;4.400000;269.950000;265.050000;69;60000;0;mq;mq;100;8;800;mq;mq;mq;100980;mq;mq;570;mq;mq;mq;mq;273.250000;mq;mq;7.900000;9.300000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240102090000;101420;50;5;60;5.700000;298.250000;292.350000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;-110;mq;296.750000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240102090000;101370;-50;5;0;0.000000;296.650000;293.950000;85;4970;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;8.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240102090000;101350;30;5;100;5.200000;298.650000;296.550000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;-130;mq;298.650000;mq;301.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240102090000;101320;-30;5;140;1.800000;296.350000;295.550000;95;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101230;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;2.800000;3.200000;-10;mq;mq;mq;mq;0.000000;0.200000;3.100000;3.500000;3.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20240102090000;101130;0;5;0;0.000000;295.450000;295.250000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-60;mq;293.950000;mq;306.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240102090000;101160;20;3;50;1.800000;298.850000;297.050000;90;18870;0;mq;mq;90;5;800;mq;mq;mq;101070;mq;mq;-40;mq;mq;mq;mq;300.550000;mq;mq;3.000000;3.000000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;630;5;mq;960;7;mq;2220;mq;mq;mq;
81415;20240102090000;101200;20;3;0;0.000000;296.750000;295.750000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99980;mq;mq;-70;mq;294.250000;mq;307.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240102090000;97330;160;2;280;2.600000;273.450000;268.950000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240102120000;99000;-320;8;190;3.000000;285.550000;284.450000;93;14430;61;mq;mq;mq;mq;mq;mq;mq;mq;98160;mq;mq;-1820;mq;mq;mq;mq;281.850000;mq;mq;10.000000;16.500000;-10;mq;0.000000;mq;mq;0.600000;3.300000;8.700000;10.300000;16.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240102120000;99070;-300;6;190;10.300000;285.350000;284.250000;93;37290;0;mq;mq;100;7;450;mq;mq;mq;98520;mq;mq;-1660;mq;mq;mq;mq;281.450000;mq;mq;16.100000;17.400000;-10;2;0.000000;mq;mq;0.600000;3.300000;8.100000;10.600000;17.600000;mq;mq;mq;mq;7;mq;360;7;mq;660;8;mq;2100;mq;mq;mq;
07020;20240102120000;98590;-420;6;220;17.800000;285.950000;285.450000;97;6000;61;6;2;100;8;800;37;mq;mq;98480;mq;mq;-2110;mq;mq;mq;mq;mq;mq;mq;25.500000;25.500000;-10;mq;mq;mq;mq;0.800000;3.400000;7.100000;10.100000;18.200000;mq;mq;mq;mq;8;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240102120000;98980;-430;8;210;13.200000;287.050000;285.250000;89;6490;61;mq;mq;100;8;450;mq;mq;mq;98200;mq;mq;-1920;mq;mq;mq;mq;282.750000;mq;mq;20.600000;21.000000;-10;1;0.000000;mq;mq;0.400000;2.400000;5.400000;8.600000;16.600000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240102120000;99190;-370;8;190;12.500000;284.850000;283.950000;94;7070;61;mq;mq;100;8;450;mq;mq;mq;97350;mq;mq;-1750;mq;mq;mq;mq;281.550000;mq;mq;17.600000;17.800000;-10;mq;0.000000;mq;mq;1.400000;4.300000;8.500000;10.900000;17.000000;mq;mq;mq;mq;7;mq;300;8;mq;420;mq;9;mq;mq;mq;mq;
07072;20240102120000;99800;-170;6;220;10.200000;283.650000;282.050000;90;10820;61;mq;mq;100;8;450;mq;mq;mq;98670;mq;mq;-1320;mq;mq;mq;mq;280.750000;mq;mq;20.900000;21.500000;-10;2;0.000000;mq;mq;1.000000;2.200000;3.200000;5.500000;9.700000;mq;mq;mq;mq;7;mq;480;7;mq;630;8;mq;1500;mq;8;mq;
07110;20240102120000;99270;130;3;250;11.800000;286.250000;285.150000;93;12620;mq;mq;mq;100;8;450;mq;mq;mq;98120;mq;mq;-1380;mq;mq;mq;mq;285.250000;mq;mq;20.000000;29.400000;-10;2;0.000000;mq;mq;0.000000;2.800000;9.900000;23.000000;51.000000;mq;mq;mq;mq;7;mq;420;8;mq;570;mq;8;mq;mq;mq;mq;
07117;20240102120000;98940;-50;5;mq;mq;286.450000;284.850000;90;6000;60;6;2;100;3;450;37;22;mq;98260;mq;mq;-1730;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;2;mq;mq;mq;0.600000;2.600000;5.000000;13.500000;23.400000;mq;mq;mq;mq;3;7;300;5;5;400;mq;mq;mq;mq;mq;mq;
07130;20240102120000;99430;-330;8;220;10.100000;286.750000;285.450000;92;3940;61;mq;mq;100;8;450;mq;mq;mq;99000;mq;mq;-1640;mq;mq;mq;mq;284.150000;mq;mq;17.800000;22.100000;-10;2;0.000000;mq;mq;1.000000;2.600000;5.100000;8.700000;16.600000;mq;mq;mq;mq;8;mq;330;mq;8;mq;mq;mq;mq;mq;mq;mq;
07139;20240102120000;99530;-310;8;210;11.300000;285.350000;284.050000;92;4930;61;mq;mq;100;8;250;mq;mq;mq;97830;mq;mq;-1580;mq;mq;mq;mq;281.950000;mq;mq;17.100000;19.100000;-10;2;0.000000;mq;mq;0.400000;4.200000;8.800000;17.300000;27.800000;mq;mq;mq;mq;7;mq;270;8;mq;390;mq;mq;mq;mq;mq;mq;
07149;20240102120000;99780;-220;8;210;9.600000;283.950000;282.350000;90;6000;61;6;6;100;8;450;37;mq;mq;98710;mq;mq;-1410;mq;mq;mq;mq;mq;mq;mq;17.700000;20.000000;-10;2;0.000000;0.000000;-60;0.800000;2.000000;3.400000;6.700000;12.500000;mq;mq;mq;mq;7;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240102120000;100180;-160;8;210;12.000000;282.650000;281.250000;91;8380;61;mq;mq;100;7;450;mq;mq;mq;98770;mq;mq;-1140;mq;mq;mq;mq;280.850000;mq;mq;17.900000;19.800000;-10;2;0.000000;mq;mq;1.500000;3.700000;5.900000;8.500000;11.300000;mq;mq;mq;mq;5;mq;510;6;mq;750;7;mq;960;mq;8;mq;
07181;20240102120000;100270;-210;8;210;13.000000;280.550000;279.050000;90;7020;63;mq;mq;100;8;450;mq;mq;mq;96120;mq;mq;-1010;mq;mq;mq;mq;278.650000;mq;mq;19.200000;19.200000;-10;mq;mq;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;360;mq;8;mq;mq;mq;mq;mq;mq;mq;
07190;20240102120000;100350;-210;8;200;6.000000;282.950000;280.550000;85;35330;61;mq;mq;100;7;800;mq;mq;mq;98550;mq;mq;-970;mq;mq;mq;mq;278.450000;mq;mq;9.800000;14.000000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.600000;0.600000;mq;mq;mq;mq;1;mq;990;6;mq;1170;7;mq;1440;mq;8;mq;
07207;20240102120000;99700;-140;5;250;18.400000;287.050000;285.750000;92;3000;61;6;2;100;8;450;37;mq;mq;99190;mq;mq;-1430;mq;mq;mq;mq;mq;mq;mq;29.300000;32.600000;-10;2;mq;mq;mq;1.200000;2.000000;3.800000;8.000000;17.900000;mq;mq;mq;mq;8;7;500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240102120000;99970;-230;8;210;10.500000;286.150000;284.550000;90;9630;61;mq;mq;100;8;450;mq;mq;mq;99660;mq;mq;-1290;mq;mq;mq;mq;284.150000;mq;mq;17.900000;20.000000;-10;2;0.000000;mq;mq;1.800000;4.400000;10.900000;24.000000;35.700000;mq;mq;mq;mq;8;mq;510;mq;8;mq;mq;mq;mq;mq;mq;mq;
07240;20240102120000;100150;-230;8;200;9.500000;283.750000;281.850000;88;17880;63;mq;mq;100;8;450;mq;mq;mq;98820;mq;mq;-1200;mq;mq;mq;mq;282.150000;mq;mq;15.200000;19.800000;-10;2;0.000000;mq;mq;1.000000;4.200000;8.400000;14.100000;mq;mq;mq;mq;mq;1;mq;330;5;mq;570;8;mq;750;mq;8;mq;
07255;20240102120000;100550;-190;6;220;8.100000;283.250000;280.450000;83;20000;61;mq;mq;mq;mq;mq;mq;mq;mq;98570;mq;mq;-930;mq;mq;mq;mq;280.650000;mq;mq;12.100000;14.100000;-10;mq;0.000000;mq;mq;0.200000;0.800000;1.200000;2.600000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240102120000;100800;-230;8;190;8.000000;280.350000;279.250000;93;10540;61;mq;mq;100;8;250;mq;mq;mq;98150;mq;mq;-770;mq;mq;mq;mq;279.450000;mq;mq;14.800000;16.000000;-10;2;0.000000;mq;mq;0.900000;2.300000;4.500000;6.500000;6.500000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20240102120000;100700;-200;8;200;4.900000;283.750000;279.150000;73;37990;61;mq;mq;100;8;1750;mq;mq;mq;97470;mq;mq;-820;mq;mq;mq;mq;277.350000;mq;mq;7.900000;10.800000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;1.400000;1.400000;mq;mq;mq;mq;7;mq;1980;8;mq;2340;mq;mq;mq;mq;mq;mq;
07314;20240102120000;100420;-250;8;190;14.300000;286.950000;283.550000;80;mq;mq;8;6;mq;mq;mq;mq;mq;mq;100150;mq;mq;-1060;mq;mq;mq;mq;mq;mq;mq;19.400000;22.900000;-10;mq;mq;mq;mq;0.200000;0.600000;2.900000;8.300000;13.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240102120000;100510;-220;8;190;9.400000;283.050000;279.750000;80;51730;0;mq;mq;100;8;1250;mq;mq;mq;99070;mq;mq;-1000;mq;mq;mq;mq;281.750000;mq;mq;13.800000;15.600000;-10;1;0.000000;mq;mq;-0.100000;0.200000;1.200000;1.600000;2.800000;mq;mq;mq;mq;8;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240102120000;100960;-200;8;180;7.600000;280.850000;276.650000;75;46260;0;mq;mq;100;8;1750;mq;mq;mq;96170;mq;mq;-690;mq;mq;mq;mq;279.050000;mq;mq;11.400000;11.600000;-10;2;0.000000;mq;mq;0.200000;0.400000;0.800000;1.200000;1.800000;mq;mq;mq;mq;8;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20240102120000;100930;-220;8;190;6.600000;284.550000;276.350000;57;52170;0;mq;mq;100;1;1250;mq;mq;mq;97030;mq;mq;-690;mq;mq;mq;mq;279.650000;mq;mq;10.800000;10.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1440;8;mq;3540;mq;mq;mq;mq;mq;mq;
07471;20240102120000;mq;-200;8;160;2.100000;280.850000;274.650000;65;20000;0;mq;mq;100;8;2940;mq;mq;mq;91590;92500;751;-390;mq;mq;mq;mq;273.150000;mq;mq;4.700000;6.700000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;0.800000;2.400000;2.400000;mq;mq;mq;mq;7;mq;2940;8;mq;3600;mq;mq;mq;mq;mq;mq;
07481;20240102120000;101280;-210;8;180;10.600000;281.950000;278.350000;78;20000;61;6;6;100;8;1750;35;mq;mq;98400;mq;mq;-470;mq;mq;mq;mq;mq;mq;mq;15.600000;16.400000;-10;2;0.000000;0.000000;-60;0.200000;0.600000;2.800000;5.400000;5.400000;mq;mq;mq;mq;3;6;1500;8;6;1800;mq;mq;mq;mq;mq;mq;
07510;20240102120000;100950;-70;8;180;3.900000;284.950000;276.950000;58;56500;0;mq;mq;100;8;4260;mq;mq;mq;100370;mq;mq;-810;mq;mq;mq;mq;280.650000;mq;mq;6.200000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;1.000000;mq;mq;mq;mq;8;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240102120000;101140;-200;5;170;4.300000;285.450000;275.350000;50;20000;0;mq;mq;mq;2;4860;mq;mq;mq;98050;mq;mq;-650;mq;mq;mq;mq;279.350000;mq;mq;8.700000;12.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;2;mq;4860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240102120000;101420;-190;7;110;2.600000;280.650000;277.750000;82;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93090;mq;mq;-340;mq;mq;mq;mq;274.350000;mq;mq;4.900000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240102120000;101640;-210;8;170;1.400000;280.250000;279.550000;95;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;-150;mq;mq;mq;mq;276.150000;mq;mq;2.100000;3.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;1.800000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240102120000;mq;130;8;30;1.600000;273.450000;271.550000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91570;92500;793;150;mq;271.350000;mq;279.950000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240102120000;101080;-180;7;90;1.300000;284.650000;279.350000;70;60000;0;mq;mq;100;8;4680;mq;mq;mq;100370;mq;mq;-820;mq;mq;mq;mq;280.050000;mq;mq;1.800000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240102120000;101000;-270;8;340;2.300000;287.350000;279.950000;61;56510;0;mq;mq;100;8;4380;mq;mq;mq;96760;mq;mq;-850;mq;mq;mq;mq;273.750000;mq;mq;3.700000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20240102120000;101200;-250;8;130;3.700000;284.350000;276.650000;59;20000;0;mq;mq;mq;4;4380;mq;mq;mq;96320;mq;mq;-690;mq;mq;mq;mq;277.550000;mq;mq;6.600000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4380;4;mq;5160;mq;mq;mq;mq;mq;mq;
07630;20240102120000;101190;-340;8;150;6.300000;284.150000;279.850000;75;30130;0;mq;mq;mq;4;3960;mq;mq;mq;99390;mq;mq;-750;mq;mq;mq;mq;274.850000;mq;mq;9.500000;10.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3960;3;mq;4740;mq;mq;mq;mq;mq;mq;
07643;20240102120000;101580;-250;8;40;4.600000;283.350000;278.550000;72;34930;0;mq;mq;100;8;2940;mq;mq;mq;101480;mq;mq;-230;mq;mq;mq;mq;272.550000;mq;mq;6.300000;6.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2940;8;mq;4800;mq;mq;mq;mq;mq;mq;
07650;20240102120000;101620;-250;8;130;4.900000;287.250000;282.050000;71;28110;0;mq;mq;75;5;800;mq;mq;mq;101240;mq;mq;-120;mq;mq;mq;mq;273.250000;mq;mq;7.000000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;930;5;mq;3780;6;mq;4860;mq;mq;mq;
07661;20240102120000;mq;mq;mq;230;4.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.600000;8.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240102120000;101520;-150;8;320;4.000000;284.050000;275.350000;55;50000;3;2;2;90;6;mq;30;27;12;101200;mq;mq;180;mq;mq;mq;mq;277.450000;mq;mq;5.900000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;3;3000;3;0;7000;mq;mq;mq;mq;mq;mq;
